SMILES,Title,6Y9S_SP,4WHZ_SP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_gsk3b,3D_sim_gsk3b,3D_best_jnk3,3D_sim_jnk3,3D_sim_2D_gsk3b,3D_sim_2D_jnk3
c1c(-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)cc2c(c1)ncc(-c1ccncc1)n2,ReINVENT_9703,-6.44825138989645,-6.7580523173411,444.4730000000001,5.950000000000004,2.527574694860183,0.3634080678995694,80.24,5,1,4,True,CHEMBL593374,0.5110906580763921,CHEMBL1771660,0.5812720848056537,0.1827956989247312,0.1643835616438356
c1(-c2ccc3c(-c4ccncc4)c[nH]c3c2)ccnc(N2Cc3c4c(c(OC)ccc4)[nH]c3C(C)CN2)c1,ReINVENT_9704,-6.8134543494985,-7.69074436668672,500.60600000000034,6.410100000000006,3.654506894949039,0.2605743647941331,81.86000000000001,5,3,4,True,CHEMBL1940989,0.46128128670823165,CHEMBL3355173,0.6031066414418003,0.13008130081300814,0.1111111111111111
c1cnc(-c2c3c[nH]c(=NC(=O)NC(c4ccccc4)CO)cc3[nH]n2)cc1,ReINVENT_9705,-8.99474318480449,-8.87911843619095,374.40400000000005,2.2969,3.5225031108915896,0.43807273544262904,119.05,4,4,4,True,CHEMBL4452731,0.6388704759379558,CHEMBL1771658,0.6448222164547106,0.2222222222222222,0.11363636363636363
c1(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)cc2c(cc(-c3c[nH]cn3)cc2)cc1,ReINVENT_9706,-7.27086451173696,-7.6434194034815,414.47200000000015,5.744000000000003,2.773312223165169,0.3850280263264389,83.14,4,2,4,True,CHEMBL1809111,0.5589553054311005,CHEMBL4851793,0.571740630029892,0.15789473684210525,0.0963855421686747
C1(=O)C(Oc2ccc(-c3c(-c4ccncc4)[nH]c(-c4ccc(F)cc4)n3)cc2)CCO1,ReINVENT_9707,-6.29921430159443,-7.19945646267346,415.42400000000015,4.6391000000000036,2.9286011954854096,0.48074403541337696,77.10000000000001,5,1,5,True,CHEMBL1809111,0.5399322626461269,CHEMBL232610,0.5476062399139322,0.1927710843373494,0.09803921568627451
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(-c4c[nH]c(C)n4)cc3)n2)ccc2c(cc[nH]2)c1,ReINVENT_9708,-7.13834639480914,-7.19344607839062,416.48800000000006,5.985520000000004,2.852926924582171,0.3300730707856457,86.03999999999999,3,3,4,True,CHEMBL594523,0.5930608941938094,50659453,0.523076923076923,0.16,0.09
c1(-c2cc3c(-c4ccncc4)c[nH]c3nc2)cc2c(nc(-c3cc4c(cc3)[nH]cc4)cc2)cc1,ReINVENT_9709,-7.91218755883869,-7.81162600739933,437.50600000000014,6.988400000000005,2.618348060748808,0.31295461495985194,70.25,3,2,3,True,CHEMBL4080891,0.5106968862529125,CHEMBL4877727,0.6095766357256056,0.15730337078651685,0.12631578947368421
c1c(-c2cc(-c3cncc4ccccc43)ccc2F)ccc2cc(-c3c[nH]c4ccc(-c5[nH]cc(-c6ccccc6)n5)cc34)ccc12,ReINVENT_9710,-9.04598974586152,-8.61046900799865,606.7040000000002,11.066499999999987,2.9786517099585197,0.20475277689390886,57.36,2,2,5,True,CHEMBL3735796,0.5165124441608169,CHEMBL585951,0.43471160270210085,0.21428571428571427,0.10891089108910891
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)cc2n(C)c(-c3cc(OC)cc(OC)c3)nc2cc1,ReINVENT_9711,-6.34300244199645,-7.32869755927114,505.5530000000003,6.515700000000005,2.6350719109427683,0.2790093257962027,77.85000000000001,6,1,6,True,CHEMBL1809111,0.504299636919549,CHEMBL1946341,0.5165308607286692,0.17045454545454544,0.1595744680851064
c1c(-c2ccc3ncc4n(C(C)C)c(-c5c[nH]c(=N)cc5)cc4c3c2)c(F)ccc1,ReINVENT_9712,-7.29945319655614,-6.49420391990695,396.4690000000001,6.051070000000004,2.94621625098506,0.3830764777214861,57.46,3,2,3,True,CHEMBL1809121,0.5712956501511979,50383511,0.5956569210238991,0.14772727272727273,0.11702127659574468
c1(-c2cc(-c3ccncc3)c[nH]c2=N)ccc2c(cn(C)n2)c1,ReINVENT_9713,-8.29498022571694,-8.35516992661834,301.35300000000007,3.10987,2.894745743123087,0.5969832319987527,70.35,4,2,2,True,CHEMBL3410101,0.7055323255065937,CHEMBL571619,0.7540356132467965,0.21212121212121213,0.13043478260869565
c1c(-c2c(-c3ccncc3)[nH]c(-c3ccc(-c4[nH]ccn4)cc3)n2)cc2c(c1)cc[nH]2,ReINVENT_9714,-7.09113369674503,-7.27760263773122,402.46100000000007,5.677100000000004,2.683196507572621,0.3546531121362837,86.03999999999999,3,3,4,True,CHEMBL594523,0.5998348983593025,CHEMBL3220500,0.5434176921290922,0.14736842105263157,0.09876543209876543
[nH]1c2c(c(-c3c(-c4ccc(F)c(F)c4)nc(-c4ccc([S+]([O-])C)cc4)[nH]3)ccn2)cc1-c1cnccc1,ReINVENT_9715,-7.63429901142509,-8.40816964196017,511.55700000000013,6.364600000000005,3.63721432179355,0.26331576868477935,93.31,4,2,5,False,CHEMBL254582,0.5043518951801591,CHEMBL1080582,0.5378961435662466,0.19626168224299065,0.16666666666666666
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)ccc2c(cc(-c3ccccn3)[nH]2)c1,ReINVENT_9716,-6.37496926094721,-7.57813474601475,431.4740000000001,6.488100000000004,2.535415770672845,0.33520437439758555,70.25,3,2,4,True,13931,0.4806750703198249,CHEMBL1946337,0.5863890943675367,0.25333333333333335,0.11235955056179775
c1ccnc(-c2c3c(ccc(-c4ccncc4)c3)[nH]c2-c2ccncc2)c1,ReINVENT_9717,-8.33664388742517,-8.30521331236307,348.40900000000005,5.353900000000004,2.329866132778193,0.4777835765126081,54.46,3,1,3,True,310204,0.6030563273553928,CHEMBL1080582,0.5752970749542962,0.17142857142857143,0.17333333333333334
s1cc(-c2ccc(-c3ccncc3)cc2)[nH]c1=NC(=O)c1c[nH]c(=O)cn1,ReINVENT_9718,-6.7513326758416,-7.77958391587001,375.4130000000001,2.629600000000001,3.007874160474829,0.574267931402802,103.86,5,2,3,True,CHEMBL121492,0.5210308777048382,CHEMBL2376921,0.6629279811097992,0.06593406593406594,0.1511627906976744
c1(-c2ccccc2-c2ccc(C3(C)COC(C(F)(F)F)(C)OC3)cc2)c[nH]c(=N)cn1,ReINVENT_9719,-7.25786257172846,-6.88644685951376,429.44200000000006,4.806170000000004,3.4875376558570403,0.6280181026180659,70.99000000000001,4,2,3,True,13928,0.5341343528126707,CHEMBL3577877,0.5427810335641983,0.11764705882352941,0.11627906976744186
c1c(-c2cnn(-c3cnc4ccccc4c3)c2)cc2c(-c3ccc(N4CCNCC4)cc3)c[nH]c2c1,ReINVENT_9720,-8.66384193018117,-8.17981410972203,470.58000000000027,5.645400000000006,2.6323122376684296,0.34977565703162494,61.77,5,2,4,True,CHEMBL2046466,0.5715904408735064,200729,0.6323168235775686,0.12,0.15151515151515152
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(-c4c[nH]c(-c5ccc(F)cc5)n4)cc3)n2)ccc2c(c1)OCO2,ReINVENT_9721,-5.73890253762233,-6.73037775733561,501.5210000000002,6.730600000000004,2.811925347417798,0.2734227503735165,88.71000000000001,5,2,5,True,CHEMBL4636075,0.4722061934987497,CHEMBL1288157,0.45279097387173395,0.07407407407407407,0.18181818181818182
Fc1ccc(-c2c(-c3ccncc3)[nH]c(-c3ccc(-c4c[nH]c5ccccc54)cc3)n2)cc1,ReINVENT_9722,-6.30123661222007,-7.73882357235956,430.4860000000001,7.093100000000005,2.3329878271877593,0.31352975730408,57.36,2,2,4,True,CHEMBL3828491,0.4921958520419072,CHEMBL3355995,0.5708984375,0.09876543209876543,0.21176470588235294
c1c(-c2c(-c3ccncc3)[nH]c(-c3ccc(OC)cc3)n2)cc2c(c1)ncc(-c1ccncc1)n2,ReINVENT_9723,-6.69100071816655,-6.85103837582153,456.5090000000001,5.819500000000005,2.522640394150274,0.3515939278053995,89.47,6,1,5,True,CHEMBL4101293,0.4983375314861461,CHEMBL1771660,0.5660765276984581,0.14444444444444443,0.17333333333333334
c1ccc(-c2[nH]c(-c3ccc(Oc4ccc(C(F)(F)F)cc4)cc3)c(-c3ccncc3)n2)cc1C(F)(F)F,ReINVENT_9724,-6.65213515763917,-7.99030371883995,525.4520000000001,8.6356,2.502082120732977,0.23379196534251315,50.8,3,1,5,True,CHEMBL4216485,0.5105176513627218,CHEMBL3355996,0.5297488622956346,0.056818181818181816,0.1414141414141414
c1(-c2c[nH]c3c2cccn3)c[nH]c2cc(-c3ccc(F)cc3)cnc12,ReINVENT_9725,-7.83641421864454,-8.6878688961333,328.35,4.912300000000002,2.4484655812909875,0.4834592531065484,57.36,2,2,2,True,CHEMBL524059,0.7226443768996961,50319425,0.6615772517159266,0.15789473684210525,0.15584415584415584
Fc1ccc(-c2c(-c3ccncc3)[nH]c(-c3ccc([S+]([O-])C)cc3)n2)cc1-c1c2c(ccn1)c(-c1ccncc1)ccc2,ReINVENT_9726,-6.57638956194215,-9.38190067086024,581.6760000000003,7.959400000000007,3.601556099822991,0.20128918326761744,90.41,5,1,6,False,CHEMBL4776811,0.4299424184261037,CHEMBL2376931,0.5552609067579127,0.15178571428571427,0.09009009009009009
c1(-c2ccc3[nH]cc(-c4cncc(-c5ccncc5)c4)c3c2)cncnc1C,ReINVENT_9727,-9.06282746634192,-9.67719451233142,363.4240000000001,5.057320000000004,2.562677238823923,0.48656019333583284,67.35,4,1,3,True,CHEMBL1092134,0.7137837837837837,CHEMBL4442806,0.6277538617371486,0.14666666666666667,0.10843373493975904
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(C=CCO)cc3)n2)ccc2c(c1)[nH]cc2-c1ccncc1,ReINVENT_9728,-6.90903237565499,-7.64018244780827,469.5480000000001,6.354500000000006,2.767383709031959,0.26491015008284924,90.48,4,3,6,True,CHEMBL254582,0.4175981400339801,696033,0.49671369730961357,0.1346153846153846,0.08035714285714286
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(OCCN(C)C)cc3)n2)cc2ccn(C)c2cc1,ReINVENT_9729,-6.15674635346836,-6.91724064249192,437.54700000000014,5.237800000000004,2.5434751800135036,0.3783922786140447,58.97,5,1,7,True,CHEMBL4476724,0.49483521888834237,CHEMBL3099965,0.5032861979685321,0.2,0.15555555555555556
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc([S+]([O-])C)cc3)n2)ccc(-c2ncco2)cc1,ReINVENT_9730,-5.84759290909275,-6.03197547306652,426.5010000000001,5.198100000000003,3.4486018717322384,0.39023875753368603,90.66,5,1,5,False,CHEMBL1809111,0.5393149504523912,CHEMBL1773329,0.5123309466984884,0.1728395061728395,0.17073170731707318
c1(-c2cc[nH]c(=Nc3ccc(-c4cnccc4)cc3)n2)c[nH]c2ncccc12,ReINVENT_9731,-9.12217108232945,-9.21837701944275,364.4120000000001,4.247400000000002,2.8902036985088166,0.5020291635329823,82.61,4,2,3,True,13891,0.6624589086127548,CHEMBL2425655,0.6986733219492973,0.36764705882352944,0.1625
c12c(n(-c3ccc(-c4ccccc4)cc3)c(-c3ccncc3)n1)CCN(CC)C2,ReINVENT_9732,-7.36668970816402,-6.03356761556955,380.49500000000023,4.979300000000005,2.351825207746627,0.5006985188791492,33.95,4,0,4,True,CHEMBL333006,0.5508431915429146,CHEMBL1784089,0.5172639146062521,0.045454545454545456,0.10989010989010989
c1[nH]c(-c2ccncc2)c(-c2ccncc2)n1,ReINVENT_9733,-6.75702141697668,-7.98298753240105,222.251,2.5337000000000005,2.3519579845554883,0.7244748215322325,54.46,3,1,2,True,50855578,0.6447993915193002,CHEMBL1784665,0.7539350468220761,0.16666666666666666,0.3333333333333333
S(c1ccc(-c2c(-c3ccncc3)[nH]c(-c3cc(F)c(F)cc3)n2)cc1)(C)(=O)=O,ReINVENT_9734,-6.97141469654341,-6.31699452518681,411.43300000000016,4.487400000000004,2.320496065986516,0.5369899336868617,75.71000000000001,4,1,4,True,CHEMBL333006,0.5201542672306544,CHEMBL3394111,0.49367844698855157,0.12658227848101267,0.20689655172413793
C1N(c2ccc(NC(c3cc(-c4ccncc4)c(Cl)cc3OCCN)=O)cn2)CCC1,ReINVENT_9735,-6.93515427197936,-8.07558569909886,437.9310000000004,3.987000000000002,2.3887975497562426,0.5801624209861912,93.36999999999999,6,2,7,True,CHEMBL3093053,0.4866577718478986,CHEMBL3220488,0.5410653650254669,0.2159090909090909,0.15306122448979592
c1(-c2ccccc2)cc2c(nc1-c1ccc(Cl)cc1)ccc(C1=C(C(=O)O)N(CCC)C(=O)N(C)C1=O)c2,ReINVENT_9736,-6.34239805052187,-7.26533299933822,525.9920000000003,5.857800000000006,2.560851279611482,0.2995700438222818,94.19,6,1,6,True,CHEMBL1093390,0.5644268774703558,CHEMBL3099977,0.4661537052303747,0.20987654320987653,0.1111111111111111
c1(-c2[nH]c(-c3ccc(C)c(CN4CCCC4)c3)c(-c3ccncc3)n2)c(F)cccc1,ReINVENT_9737,-6.88051318958028,-6.00026253292155,412.51199999999994,5.849020000000005,2.3735677779895497,0.4472282267604757,44.81,3,1,5,True,CHEMBL4080416,0.5987827715355805,CHEMBL4747276,0.5273537604456824,0.20689655172413793,0.11363636363636363
c1c(-c2c(-c3ccncc3)[nH]c(-c3ccc(-c4ccnc(C)c4)c(OC)c3)n2)ccc(F)c1,ReINVENT_9738,-6.24830608629601,-7.38874857002747,436.4900000000001,6.323820000000004,2.4429535453981206,0.3499547629536398,63.69,4,1,5,True,50407527,0.5126763551501008,50659453,0.5505338447185654,0.12048192771084337,0.11
c1(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)cc2ccc(-c3nccc(-c4ccncc4)n3)cc2[nH]1,ReINVENT_9739,-7.46466240164109,-8.12198651886387,492.5460000000002,6.201000000000004,2.879524630854437,0.2960482941169063,108.91999999999999,6,2,5,True,CHEMBL3960209,0.5134265312279995,CHEMBL572282,0.5556770947276307,0.10112359550561797,0.21739130434782608
c1c(-c2c3c(nc(-c4ccncc4)cc3)cnc2)ccnc1,ReINVENT_9740,-7.98819918131241,-7.9841142928877,284.322,3.7538000000000027,2.2444681124315107,0.5622105653754967,51.56,4,0,2,True,CHEMBL260928,0.7209624372511685,CHEMBL571619,0.6999503229011426,0.14516129032258066,0.18181818181818182
c1c(-c2c(-c3ccncc3)n[nH]c2)ccc2cc(-c3ccccc3)cnc12,ReINVENT_9741,-7.26515065160179,-8.03486236717705,348.40900000000005,5.353900000000003,2.467637072949133,0.4777835765126081,54.46,3,1,3,True,51159551,0.6061898512685915,CHEMBL3593777,0.6883202969640727,0.12222222222222222,0.07526881720430108
c1cc(-c2c(-c3ccncc3)[nH]c(-c3ccc(OCCN(C)C)cc3)n2)cc2c1nccc2,ReINVENT_9742,-6.37821778469815,-7.37057099060295,435.5310000000001,5.294300000000004,2.4236543681578357,0.37601828649007757,66.93,5,1,7,True,CHEMBL1809111,0.5202709637688596,CHEMBL3220500,0.5275539098235679,0.14942528735632185,0.11235955056179775
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc([S+]([O-])C)cc3)n2)cc2c(cc1)n(CCc1ccccc1)cn2,ReINVENT_9743,-7.41536707531204,-8.88998809004322,503.6310000000002,6.135500000000005,3.4072928172327748,0.26553503315532384,82.45,5,1,7,False,13969,0.46139154160982265,CHEMBL3355996,0.4926900584795322,0.17894736842105263,0.15454545454545454
c1c(-c2c3ncnc-3ncc(-c3ccc4c(c3)[nH]cc4)c2)cc(N2CCNCCC2)cc1,ReINVENT_9744,-9.85086128924504,-8.8977863574922,420.52000000000027,4.591400000000004,2.688423761626705,0.44672670490496114,69.73,5,2,3,True,CHEMBL345348,0.6025811120492099,CHEMBL250017,0.5734026088879063,0.10526315789473684,0.15217391304347827
[nH]1c(OC)ccc(-c2c(-c3ccncc3)[nH]c(-c3cc(=O)[nH]cc3)n2)c1,ReINVENT_9745,,,,,,,,,,,,,,,,,
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(O)cc3)n2)cc2c(cc1)nc(C)cc2,ReINVENT_9746,-6.69601921361523,-5.87186300751072,378.4350000000001,5.367920000000004,2.3552526138289167,0.442640322678978,74.69,4,2,3,True,CHEMBL261659,0.524104597843599,CHEMBL3394096,0.5949472185980311,0.16,0.1875
c1(-c2cc(-c3cccnc3)c[nH]c2=N)scc(-c2ccncc2)n1,ReINVENT_9747,-8.07138430788673,-8.54389060250029,331.40400000000005,3.741670000000002,2.763363681563149,0.6000522131083627,78.31,5,2,3,True,CHEMBL3410101,0.6625664388762338,CHEMBL571619,0.7477071600965406,0.1791044776119403,0.24193548387096775
c1c(-c2cnc3c(c(-c4ccncc4)c[nH]3)c2)ccc(-c2c[nH]c3c2cccc3)c1,ReINVENT_9748,-9.05754197803608,-8.73283706456931,386.45800000000014,6.4402000000000035,2.3501186481228054,0.3675942637230514,57.36,2,2,3,True,CHEMBL2391117,0.6810928433268859,CHEMBL3220502,0.6674208144796381,0.12162162162162163,0.11904761904761904
c1c(-c2c(-c3ccncc3)nc(-c3ccc(-c4ncc[nH]4)cc3)[nH]2)ccc2c1cccc2,ReINVENT_9749,-7.0727771161692,-5.94138449256375,413.48400000000004,6.349000000000005,2.4717372231651673,0.3537462652988269,70.25,3,2,4,True,CHEMBL1809111,0.5753680509778071,CHEMBL1923211,0.4468403713686733,0.15384615384615385,0.09876543209876543
c1cc2c(-c3ccncc3)c[nH]c2cc1-c1oc(C2CC2)nn1,ReINVENT_9750,-7.61285837965767,-8.290995524416,302.33700000000005,4.157300000000002,2.4099454290824305,0.616822130433659,67.6,4,1,3,True,CHEMBL406620,0.6083183722321963,CHEMBL383177,0.7349298100743187,0.16666666666666666,0.15625
o1c(-c2ccc(-c3ccncc3)cc2)c(-c2ccncc2)cc1C(=O)N,ReINVENT_9751,-7.71722937854812,-9.22332949182361,341.3700000000001,4.169500000000003,2.348003376103337,0.603798579432181,82.01,4,1,4,True,CHEMBL3093031,0.5766529746919306,CHEMBL3593777,0.6288579242088814,0.21875,0.12048192771084337
c1(N=c2c(-c3[nH]c(=N)nc(C)n3)cc(C(C)(C)C)c[nH]2)cnc(OC)c(NS(=O)(=O)C)c1,ReINVENT_9752,-6.37272212614405,-6.57550157804129,458.5480000000001,1.8926899999999998,3.729072087223523,0.4562434276725688,161.85999999999999,8,4,5,True,CHEMBL347681,0.5061021708607841,CHEMBL3394101,0.4769542772861357,0.09411764705882353,0.1262135922330097
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)ccc2nc(C)c(C)nc2c1,ReINVENT_9753,-6.28496290921774,-5.8476130520078,395.44100000000014,5.504840000000003,2.4205949876453516,0.43766654507884756,67.35,4,1,3,True,CHEMBL261659,0.506257521058965,CHEMBL3394096,0.6189064167951608,0.13513513513513514,0.22666666666666666
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)cccc2cc[nH]c(=Nc3ccc(F)c(Cl)c3)c12,ReINVENT_9754,-3.78651028960138,-5.40000954854265,509.9470000000002,7.451000000000004,2.98949309846585,0.2589010675886708,69.72,3,2,4,True,CHEMBL131035,0.44242965609647167,51422453,0.5311919792053472,0.08235294117647059,0.09090909090909091
c1cc(-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)ccc1Nc1ccc2c(sc(=N)[nH]2)c1,ReINVENT_9755,-6.4369694252159,-7.42806971496722,478.5560000000001,6.710670000000004,2.752825489226968,0.22180232320886983,93.24000000000001,5,4,5,True,CHEMBL4877117,0.43396729470316386,200729,0.48977272727272725,0.10679611650485436,0.09183673469387756
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc([S+]([O-])C)cc3)n2)ccc2c(c1)[nH]c(-c1ccncc1)c2,ReINVENT_9756,-6.95052881091199,-7.23674113533624,475.5770000000001,6.086400000000004,3.5106320702284783,0.29527622256515873,93.30999999999999,4,2,5,False,CHEMBL4095848,0.46041892024781195,50543920,0.6955772544514647,0.1348314606741573,0.68
c1(-c2cc3c(-c4cnn(CCCN)c4)c[nH]c3nc2)ccnc2c1cc[nH]2,ReINVENT_9757,-10.4849333737212,-8.79786419931518,357.42100000000005,3.318500000000001,2.852690192607252,0.448968686951937,101.20000000000002,5,3,5,True,CHEMBL470566,0.6301669860388721,50383511,0.5738722757222503,0.10227272727272728,0.11578947368421053
[nH]1c2c(cc(-c3ccncc3)cc2)c(-c2ccncc2)c1-c1ccncc1,ReINVENT_9758,-8.44238853642495,-7.78154292830961,348.4090000000001,5.353900000000004,2.3173003208123806,0.47778357651260805,54.46,3,1,3,True,CHEMBL1809118,0.6026645768025078,CHEMBL1080582,0.5743613138686132,0.203125,0.125
c1(-c2cc(-c3nccc4c3cccc4-c3cn(-c4cc(F)ccc4)nc3)ccn2)c[nH]c2c1ccc(F)c2,ReINVENT_9759,-7.55178406037886,-8.76825833534778,499.5240000000001,7.576000000000006,2.7339705822714393,0.2716252413535863,59.39,4,1,4,True,CHEMBL1164526,0.6081555239449976,CHEMBL245733,0.5937682570593963,0.10576923076923077,0.22826086956521738
c1c(-c2c(-c3ccncc3)[nH]c(-c3cc(=O)[nH]cc3)n2)cc2c(c1)nccc2,ReINVENT_9760,-7.60245194784774,-8.01181366676269,365.3960000000001,4.042200000000001,2.5763532351167875,0.5050134946795652,87.32000000000001,4,2,3,True,50721055,0.5020729244179867,CHEMBL220227,0.566506520247083,0.10309278350515463,0.19402985074626866
c1ccc(-c2c[nH]c3c2cc(-c2ccncc2)cn3)cc1NC(=O)N,ReINVENT_9761,-9.93085992438021,-8.78538426110455,329.36300000000006,3.7825000000000015,2.2988470212135237,0.5333439041218313,96.69,3,3,3,True,CHEMBL582853,0.689047619047619,50383511,0.6509277208529494,0.208955223880597,0.20481927710843373
c1c(-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)ccc2[nH]c(-c3c4c(cccc4)[nH]c3)cc12,ReINVENT_9762,-8.54430067739437,-8.3495050566243,469.52300000000014,7.574400000000004,2.6278947083130504,0.24862716060798357,73.15,2,3,4,True,CHEMBL3735621,0.5395454996526744,CHEMBL1946495,0.5439409705798883,0.0970873786407767,0.09900990099009901
c1(-c2cc3c(-c4ccncc4)c[nH]c3cc2)ccncc1-c1cscc1,ReINVENT_9763,-8.58238823827826,-7.9963234881969,353.4500000000001,6.020400000000004,2.4532886610612934,0.4307312020669087,41.57,3,1,3,True,50506660,0.5854058485925115,695913,0.6205299717005403,0.1232876712328767,0.10344827586206896
c1(-c2c3c(cc(-c4nc(=N)[nH]cc4)cc3)[nH]c2)ccncc1,ReINVENT_9764,-8.29260679732907,-8.45114769235195,287.3260000000001,3.09947,2.816923593873147,0.5292415160675666,81.21,3,3,2,True,50813353,0.6499855365924212,CHEMBL571619,0.6884545902447036,0.21621621621621623,0.23333333333333334
c1cc(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)ccc1Oc1ccccc1,ReINVENT_9765,-6.2997251145872,-7.04228196901796,390.4460000000001,5.993000000000004,2.207227878892038,0.40009785753124416,63.69,4,1,5,True,51023138,0.5249137828517065,CHEMBL3394114,0.5774010109519798,0.16901408450704225,0.16279069767441862
c1(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)ccc2c(cc[nH]2)c1,ReINVENT_9766,-7.67625410493847,-7.72349066366567,337.3860000000001,4.682000000000002,2.468799903664843,0.5019390420740851,70.25,3,2,3,True,CHEMBL256306,0.5906940063091483,CHEMBL1946331,0.6498302783435166,0.08571428571428572,0.06493506493506493
c1c(-c2ccc(-c3c(-c4ccncc4)[nH]c(-c4ccc(F)cc4)n3)cc2)c(Sc2ccncc2)cnc1,ReINVENT_9767,-6.0185245620682,-5.37087283584017,501.59000000000015,7.553000000000006,2.6973796019623535,0.25514615970444376,67.35,5,1,6,True,13971,0.49726873824661955,CHEMBL3394098,0.5038826574633304,0.1839080459770115,0.20987654320987653
c1(-c2cc3c(-c4ccncc4)c[nH]c3nc2)ccncc1,ReINVENT_9768,-9.38087494340835,-8.22776666014996,272.31100000000004,3.6869000000000014,2.2671864775750254,0.6052054517556368,54.46,3,1,2,True,CHEMBL3968891,0.7346368715083799,CHEMBL400863,0.6054499006528526,0.08196721311475409,0.14925373134328357
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(-c4ccc(C#N)cc4)cc3)n2)cc2c(cc1)cncc2,ReINVENT_9769,-6.43719009171187,-7.29121240663257,449.5170000000001,6.892580000000005,2.4861611042094456,0.3177000847832738,78.25,4,1,4,True,CHEMBL558982,0.4935469993546999,CHEMBL1771717,0.48234723569350146,0.10606060606060606,0.13253012048192772
n1c2c(cc[nH]c2=Nc2ccncn2)ccc1-c1ccncc1,ReINVENT_9770,-8.21577329495185,-6.68677216141364,300.32500000000005,2.6473000000000004,3.0377411107664756,0.6169126076239108,79.71,5,1,2,True,CHEMBL2048673,0.6425593098490294,50383511,0.6147320797398558,0.14285714285714285,0.1111111111111111
c1(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)cccs1,ReINVENT_9771,-6.59285719457908,-6.70049864118481,304.37800000000004,4.262200000000001,2.3744163641797638,0.6149501739954986,54.46,4,1,3,True,CHEMBL248219,0.5523560209424083,CHEMBL220227,0.5400629025011232,0.1076923076923077,0.24528301886792453
c12ccc(-c3ccncc3)cc1c(-c1ccncc1)[nH]n2,ReINVENT_9772,-8.95339414095728,-7.66588691953206,272.311,3.6869000000000023,2.271669994058543,0.6052054517556368,54.46,3,1,2,True,CHEMBL573486,0.7147628590514362,50383511,0.6131440281030445,0.15254237288135594,0.28125
c1(-c2c[nH]c3c2cc(-c2ccncc2)cn3)cncc(-c2cn[nH]c2)c1,ReINVENT_9773,-9.4260478289848,-9.0625881512437,338.3740000000001,4.077000000000002,2.684762625558335,0.5191496788828651,83.13999999999999,4,2,3,True,CHEMBL1092134,0.7303177784139707,CHEMBL1923200,0.6170371290202409,0.15492957746478872,0.1125
c12c(ccc(-c3c(-c4ccncc4)nc(-c4ccncc4)[nH]3)c1)cc(-c1c(C)nc(-c3cnccc3)[nH]1)cc2,ReINVENT_9774,-5.44954896780297,-8.05156829467055,505.58500000000015,7.114420000000007,2.878205632769287,0.25974252442013135,96.03,5,2,5,True,CHEMBL1099297,0.4406007424907189,CHEMBL4783382,0.545401116661769,0.14432989690721648,0.10869565217391304
[nH]1c(-c2ncc3ccccc3c2)cc(-c2cnc3c(cccc3)c2)cc1=NC1C(N)COCC1,ReINVENT_9775,-7.65255180065904,-7.98528476968363,447.5420000000002,4.462000000000005,3.89345865607903,0.42729389011746266,89.18,5,2,3,True,14650,0.5134057168180811,CHEMBL3394114,0.5383354228951682,0.0989010989010989,0.14705882352941177
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)ccc(-c2c[nH]c3ccc(-c4cccnc4)cc32)cc1,ReINVENT_9776,-8.18744684327168,-8.34261344701404,507.5720000000002,8.155100000000004,2.581242635421809,0.24692012367030725,70.25,3,2,5,True,CHEMBL3735061,0.5688744789254284,CHEMBL3924132,0.5648869113830182,0.26136363636363635,0.09900990099009901
c1(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)ccc2c(c1)N(CC)C(=O)C2=O,ReINVENT_9777,-6.985265177927,-8.64915546459833,395.42200000000025,3.749900000000001,2.5813711149663074,0.5314869906357869,91.84,5,1,4,True,50314960,0.5442429538999345,CHEMBL1784666,0.5563899868247695,0.18518518518518517,0.2833333333333333
