SMILES,Title,gsk3b_rf,jnk3_rf,Score,6Y9S_SP,4WHZ_SP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_gsk3b,3D_sim_gsk3b,3D_best_jnk3,3D_sim_jnk3,3D_sim_2D_gsk3b,3D_sim_2D_jnk3
CNc1cc(-c2ccnc(NC3CCC3)n2)cs1,MARS_9417,0.55,0.5,0.6125,-7.53647120945337,-8.2498987948926,260.366,3.2112000000000016,2.7273240058735713,0.8859539892920526,49.84,5,2,4,True,CHEMBL360534,0.6817939135077415,CHEMBL507249,0.6468609865470851,0.17142857142857143,0.38333333333333336
FC1CC1Nc1cc(-c2ccnc(NC3CCC3)n2)ccn1,MARS_9418,0.68,0.7,0.65,-8.7664296232077,-9.66835580187783,299.353,3.0253000000000014,3.3000890505348615,0.8882958304082426,62.730000000000004,5,2,5,True,CHEMBL346371,0.6474831425435157,CHEMBL507249,0.7019632091513371,0.09722222222222222,0.4
c1ccc(Nc2nccc(-c3ccncc3)n2)cc1,MARS_9419,0.9,0.65,0.65,-8.81299040522176,-8.61368952735818,248.28900000000002,3.2822000000000013,1.8251274860346385,0.7723916492842496,50.7,4,1,3,True,CHEMBL1630460,0.8203517587939698,51238049,0.6705990783410138,0.3023255813953488,0.12280701754385964
c1cc(-c2ccnc(NC3CCC3)n2)cc(NC2CCOCC2)n1,MARS_9420,0.74,0.77,0.65,-8.91929977923647,-9.89519422515919,325.4160000000001,3.0939000000000014,2.468859889580484,0.8799975448274374,71.96000000000001,6,2,5,True,CHEMBL2391100,0.6375955023785498,CHEMBL507249,0.7533039647577092,0.2112676056338028,0.4067796610169492
c1cc(-c2cnc(Nc3ccnc(NC4CC4)n3)nc2)ccn1,MARS_9421,0.67,0.62,0.65,-6.74644571684923,-6.72441578737349,305.345,2.6465000000000005,2.4285705422046036,0.7487052023794316,88.51,7,2,5,True,CHEMBL2390958,0.6440724858209987,CHEMBL3220502,0.6497829232995658,0.19047619047619047,0.16666666666666666
Fc1ccnc(Nc2cc(F)c(F)c(-c3ccncc3)c2)n1,MARS_9422,0.68,0.63,0.65,-7.72308555665864,-8.16050583148015,302.25899999999996,3.6995000000000022,2.45976951103291,0.749519659796315,50.7,4,1,3,True,CHEMBL2048685,0.6500451943356433,CHEMBL1288160,0.576934264107039,0.21739130434782608,0.16216216216216217
Fc1ccc(Nc2ncc(-c3ccnc(NC4CC4)c3)cn2)cc1,MARS_9423,0.6,0.72,0.65,-7.12506367555693,-8.2455065827469,321.35900000000004,3.9956000000000014,2.2016668699240842,0.7436255598199399,62.730000000000004,5,2,5,True,CHEMBL2391131,0.6511533242876526,CHEMBL1771710,0.6512045105074321,0.1111111111111111,0.19230769230769232
Fc1cccc(-c2ccnc(Nc3ccncc3)n2)c1,MARS_9424,0.83,0.63,0.65,-8.82769186713553,-8.24653932639088,266.279,3.4213000000000005,1.999508494218036,0.7887769354569395,50.7,4,1,3,True,13884,0.7608105663108378,51238049,0.6475424486148347,0.3508771929824561,0.125
FC1(Nc2cc(-c3ccnc(NC4CC4)n3)ccn2)CCC1,MARS_9425,0.61,0.7,0.65,-8.58698014852999,-8.89688989685946,299.35300000000007,3.374500000000002,2.8551892912526906,0.8287770543082529,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6204729123017061,CHEMBL507249,0.7057546145494028,0.18666666666666668,0.3870967741935484
Fc1cncc(-c2ccnc(NC3CCC3)n2)c1,MARS_9426,0.74,0.62,0.65,-8.22558035959835,-6.97826845933831,244.27299999999994,2.6421,2.2822287396013827,0.9013433423606527,50.7,4,1,3,True,50230857,0.6680687637161669,CHEMBL1783589,0.5176919688738805,0.2,0.10126582278481013
Fc1ccnc(-c2ccnc(Nc3nccc(F)n3)c2)c1,MARS_9427,0.69,0.67,0.65,-8.68622375708674,-7.40622493900089,285.257,2.9554,2.5724146166490662,0.7494851476995917,63.59,5,1,3,True,CHEMBL1630460,0.7838856916054773,CHEMBL4464624,0.6334341906202723,0.1320754716981132,0.0945945945945946
Fc1ncc(-c2ccnc(NC3CC3)c2)cc1-c1c[nH]nc1F,MARS_9428,0.73,0.6,0.65,-8.45420404853331,-7.82069505710592,313.311,3.3862000000000014,3.02626284989691,0.7246514040066783,66.49000000000001,4,2,4,True,CHEMBL3410097,0.6712035479431105,CHEMBL399168,0.5949128591615638,0.3088235294117647,0.10256410256410256
Fc1ccc(Nc2cc(-c3ccncc3)ccn2)cc1,MARS_9429,0.64,0.92,0.65,-8.34651770386894,-9.22316514785494,265.29100000000005,4.026300000000003,1.8780894590159498,0.7766543901704422,37.81,3,1,3,True,CHEMBL569998,0.6443070091975895,CHEMBL3099976,0.6771666133674448,0.20689655172413793,0.35714285714285715
Fc1ccnc(Nc2cc(-c3ncc(F)c(F)n3)ccn2)n1,MARS_9430,0.57,0.64,0.6425,-9.005240373445,-8.43937312628204,304.23499999999996,2.4895000000000005,2.8184178626812617,0.7491704976673158,76.48,6,1,3,True,CHEMBL1630460,0.7298524404086266,51238049,0.6353790613718411,0.12280701754385964,0.07462686567164178
Fc1ccc(Nc2nccc(-c3ccncn3)n2)cc1,MARS_9431,0.81,0.61,0.65,-8.61914077116164,-8.29475425650339,267.26700000000005,2.8163,2.088206017034201,0.7901464236209735,63.59,5,1,3,True,CHEMBL1630460,0.7760594496886926,51238049,0.6488138030194105,0.1568627450980392,0.08064516129032258
Fc1ccnc(Nc2cccc(-c3ccncc3F)c2)n1,MARS_9432,0.7,0.65,0.65,-7.93708147645939,-8.03234090266788,284.269,3.5604000000000013,2.310039080709597,0.7470760036512386,50.7,4,1,3,True,13896,0.6937965260545906,CHEMBL1288160,0.5815128548075494,0.3770491803278688,0.2054794520547945
c1cc(-c2cc[nH]n2)cc(NC2CC2)n1,MARS_9433,0.6,0.58,0.645,-6.59999910838062,-6.80040508470944,200.24499999999998,2.0459999999999994,2.792762839083636,0.7968026711894174,53.6,3,2,3,True,CHEMBL4456432,0.6538615446178471,CHEMBL1771656,0.5790479499652537,0.36363636363636365,0.15151515151515152
Fc1ccnc(Nc2ncc(-c3c[nH]nc3F)cn2)n1,MARS_9434,0.65,0.48,0.62,-6.91809997093631,-7.59587531297566,275.22200000000004,1.6784999999999992,3.174080516876848,0.7063774239153876,92.27000000000001,6,2,3,True,CHEMBL260000,0.5952452603069516,CHEMBL399168,0.628471615720524,0.09210526315789473,0.18181818181818182
Fc1ccc(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)cc1,MARS_9435,0.84,0.58,0.645,-8.81595614292957,-9.05217681988952,322.3470000000001,3.390600000000001,2.2210791776163923,0.7497384141080112,75.62,6,2,5,True,CHEMBL256518,0.7133686406676296,CHEMBL203792,0.6872490654852554,0.22807017543859648,0.15
Fc1ccnc(Nc2cccc(-c3ccncc3F)c2)n1,MARS_9436,0.7,0.65,0.65,-7.93708147645939,-8.03234090266788,284.269,3.5604000000000013,2.310039080709597,0.7470760036512386,50.7,4,1,3,True,13896,0.6937965260545906,CHEMBL1288160,0.5815128548075494,0.3770491803278688,0.2054794520547945
Fc1ccnc(Nc2ncc(-c3cn[nH]c3)cn2)n1,MARS_9437,0.67,0.48,0.617816,-6.50554678231196,-6.72423104838699,257.232,1.5393999999999994,2.806503613854188,0.691264511317753,92.27000000000001,6,2,3,True,CHEMBL1938959,0.6686080372743157,CHEMBL383177,0.692569382273948,0.11864406779661017,0.15789473684210525
c1cc(-c2cnc(Nc3nccc(NC4CC4)n3)nc2)ccn1,MARS_9438,0.63,0.58,0.645,-5.99573745930901,-6.88471320353693,305.34499999999997,2.6465000000000005,2.4435630761412543,0.7487052023794316,88.51,7,2,5,True,CHEMBL3827844,0.6211711069952985,CHEMBL3220488,0.6142764438676185,0.09333333333333334,0.08333333333333333
Fc1ccc(Nc2cc(Nc3cc(F)cnc3F)ccn2)cc1,MARS_9439,0.42,0.71,0.605,-6.85071617622348,-8.00834356878582,316.286,4.381100000000002,2.3678950177290776,0.7013318695738828,49.84,4,2,4,True,CHEMBL4873680,0.6769918833857876,CHEMBL3220490,0.6736111111111112,0.06756756756756757,0.19047619047619047
c1cc(-c2ccnc(NC3CC(NC4CCOCC4)C3)n2)cc(NC2CC2)n1,MARS_9440,0.72,0.72,0.6452640000000001,-8.69413492182738,-9.03309896362506,380.49600000000015,2.8244000000000007,2.7617336234619128,0.6810577813282297,83.99000000000001,7,3,7,True,CHEMBL261518,0.6128045048353532,CHEMBL3100083,0.6199261992619927,0.16279069767441862,0.28
c1cc(-c2[nH]cnc2-c2ccnc(NC3CC3)c2)ccn1,MARS_9441,0.57,0.62,0.6425,-7.14442083614577,-8.94455494899811,277.331,3.1080000000000005,2.5470652085214986,0.7686592573994686,66.49000000000001,4,2,4,True,CHEMBL4576003,0.6036845310596833,CHEMBL507249,0.7602953240360951,0.3088235294117647,0.24615384615384617
CNc1cc(-c2cnc(Nc3nccc(F)n3)nc2F)ccn1,MARS_9442,0.58,0.63,0.645,-7.36674821383578,-7.81375559918398,315.28700000000003,2.3921,2.8749495631836233,0.7145628905450258,88.51,7,2,4,True,CHEMBL1802358,0.6278528178854215,CHEMBL571619,0.6840064620355413,0.12,0.2222222222222222
Fc1ccnc(-c2ccnc(Nc3nccc(F)n3)c2)c1,MARS_9443,0.69,0.67,0.65,-8.68622375708674,-7.40622493900089,285.257,2.9554,2.5724146166490662,0.7494851476995917,63.59,5,1,3,True,CHEMBL1630460,0.7838856916054773,CHEMBL4464624,0.6334341906202723,0.1320754716981132,0.0945945945945946
FC1C(F)C1Nc1nccc(-c2ccnc(NC3CC3)c2)n1,MARS_9444,0.67,0.6,0.65,-8.67857869695463,-9.4100170786245,303.31600000000014,2.5832000000000006,3.494555516327133,0.8886956383727884,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6189400782896718,CHEMBL507249,0.6970024721878862,0.19718309859154928,0.3898305084745763
Fc1nc(NC2CC2)ncc1-c1ccnc(NC2CCC2)c1,MARS_9445,0.5,0.72,0.625,-8.3491834317243,-8.06667933156928,299.3530000000002,3.216400000000002,2.6032178626812623,0.8300544557411674,62.730000000000004,5,2,5,True,CHEMBL3410097,0.7206464902551102,CHEMBL248833,0.6369417108251325,0.26865671641791045,0.17391304347826086
Fc1ccc(-c2ccnc(NC3CCC3)n2)cc1F,MARS_9446,0.69,0.62,0.65,-9.18959599680762,-8.38549647944162,261.275,3.3862000000000014,2.058089969165543,0.9199060942006613,37.81,3,1,3,True,CHEMBL4456432,0.701262532491645,CHEMBL507249,0.5525716886663632,0.25806451612903225,0.43636363636363634
Fc1cnccc1-c1cc(F)c(F)c(Nc2ccnc(NC3CCC3)n2)c1,MARS_9447,0.61,0.59,0.643196,-8.33786705410115,-8.250458546805,371.3660000000001,4.663900000000003,2.6154574303694904,0.6827829405213713,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6587491215741391,CHEMBL1644624,0.6585681054536056,0.13095238095238096,0.1728395061728395
Fc1cc(F)c(-c2ccnc(-c3ccnc(NC4CCOCC4)c3)c2)c(F)c1,MARS_9448,0.57,0.67,0.642404,-8.59321846186805,-7.24308984645197,385.3890000000002,4.818800000000003,2.5420742113293286,0.6996170722916543,47.040000000000006,4,1,4,True,13910,0.6641840670301902,CHEMBL572283,0.6339426219586006,0.1375,0.21951219512195122
Fc1ccnc(Nc2cc(-c3ccccn3)ccn2)n1,MARS_9449,0.56,0.65,0.64,-8.54476812834487,-7.20628570808689,267.267,2.816300000000001,2.3576427836574076,0.7391506581562259,63.59,5,1,3,True,CHEMBL1630460,0.7879464285714286,CHEMBL571619,0.7143107681515257,0.16981132075471697,0.30357142857142855
c1cc(-c2ccnc(NC3CC3)n2)cc(NC2CC2)n1,MARS_9450,0.77,0.75,0.65,-8.14195668950632,-8.33693535246343,267.33599999999996,2.6872000000000007,2.312811551359607,0.8717390276608555,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6803874092009685,CHEMBL507249,0.641326137239784,0.2153846153846154,0.4339622641509434
Fc1ccc(-c2ccnc(Nc3ccnc(NC4CC4)n3)n2)cc1F,MARS_9451,0.71,0.65,0.65,-9.28464775751336,-8.61493126676211,340.3370000000001,3.5297,2.3858839284843345,0.739959092125155,75.62,6,2,5,True,CHEMBL402367,0.6728232189973615,CHEMBL1761572,0.5859551307579982,0.25675675675675674,0.18181818181818182
FC1(F)CCC1Nc1nccc(-c2ccnc(NC3CC3)c2)n1,MARS_9452,0.62,0.62,0.65,-8.84357182914772,-8.89336998760879,317.34300000000013,3.3225000000000007,3.361089697040046,0.8855387978384178,62.730000000000004,5,2,5,True,51109194,0.6582952815829528,CHEMBL507249,0.6291872997378386,0.2361111111111111,0.34375
Fc1ccnc(Nc2cc(F)c(-c3ccncc3)cn2)n1,MARS_9453,0.62,0.58,0.645,-7.32942129415181,-7.3183874713533,285.257,2.955400000000002,2.569041602777693,0.7494851476995917,63.59,5,1,3,True,CHEMBL68397,0.6383597029383274,CHEMBL383177,0.6773813530797711,0.1506849315068493,0.13333333333333333
c1cnc(Nc2nccc(-c3cn[nH]c3)n2)nc1,MARS_9454,0.75,0.49,0.6225,-7.35452009654646,-8.04778033777876,239.24200000000002,1.4002999999999997,2.559628246504735,0.7172957085338434,92.27000000000001,6,2,3,True,CHEMBL1630460,0.7442779858510196,CHEMBL1771656,0.6818660119256401,0.16,0.3157894736842105
Fc1ccc(-c2ccnc(Nc3nccc(F)n3)c2)c(F)c1,MARS_9455,0.6,0.71,0.65,-9.23922795055225,-8.17318635140686,302.259,3.6995000000000005,2.3735848956482943,0.749519659796315,50.7,4,1,3,True,CHEMBL253272,0.7031014249790444,CHEMBL4754904,0.6760516727393177,0.21212121212121213,0.19672131147540983
c1cc(-c2ccnc(NC3CCC3)n2)cc(NC2CC2)n1,MARS_9456,0.76,0.76,0.65,-8.55624722249206,-9.12022465339619,281.363,3.077300000000001,2.3196474035343133,0.8815339216563658,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6800630417651694,CHEMBL507249,0.6755171349181845,0.208955223880597,0.4444444444444444
c1ccc(-c2ccnc(NC3CCC3)n2)cc1,MARS_9457,0.6,0.59,0.6475,-8.51594454491619,-8.02140101245587,225.29499999999996,3.1080000000000014,1.8098410433790182,0.8717638928378281,37.81,3,1,3,True,CHEMBL1630460,0.7146376514062821,CHEMBL1725279,0.5948501307583987,0.2127659574468085,0.12
Fc1ccnc(Nc2cccc(-c3ccncc3)c2)n1,MARS_9458,0.68,0.59,0.6475,-7.7283698161968,-7.21061403368382,266.279,3.4213000000000013,2.1424829401111243,0.7378695562648271,50.7,4,1,3,True,CHEMBL256518,0.7172413793103448,CHEMBL571619,0.7631531693302209,0.25,0.3584905660377358
Fc1ccnc(Nc2cc(-c3cnccc3F)ccn2)n1,MARS_9459,0.7,0.73,0.65,-8.38150040951495,-7.51364153656049,285.257,2.955400000000001,2.58307388524932,0.7494851476995917,63.59,5,1,3,True,CHEMBL253272,0.7105172413793104,CHEMBL571619,0.6959104021720686,0.22388059701492538,0.25
CNc1cc(-c2cccc(Nc3nccc(F)n3)c2)ccn1,MARS_9460,0.68,0.7,0.65,-8.3665734801725,-7.87713934671998,295.321,3.463000000000001,2.3460471552636797,0.721671151502516,62.730000000000004,5,2,4,True,CHEMBL2391100,0.6851618987739705,CHEMBL3220488,0.5590077995141286,0.25,0.2125
Fc1ccnc(Nc2cc(-c3ncsc3F)ccn2)n1,MARS_9461,0.55,0.58,0.6325,-8.42586965853976,-8.54474422410512,291.286,3.0169000000000015,2.9929441773543033,0.7514598990588701,63.59,6,1,3,True,CHEMBL1630460,0.7787344813776532,51238049,0.6575121163166397,0.12280701754385964,0.09090909090909091
FNc1cc(-c2ccc(F)cc2)ccn1,MARS_9462,0.53,0.65,0.6325,-8.24109512440353,-7.39391444429953,206.195,3.184100000000001,2.211667644743093,0.7630722731042281,24.92,2,1,2,True,CHEMBL3410087,0.6244177018633541,51111218,0.6321762349799733,0.2830188679245283,0.09259259259259259
Fc1ccc(Nc2nc(NC3CCC3)ncc2F)cc1,MARS_9463,0.64,0.56,0.64,-8.04094291389819,-8.13639858600427,276.28999999999996,3.4628000000000014,2.077570046403583,0.8974908447973601,49.84,4,2,4,True,CHEMBL3410095,0.6775621382362955,CHEMBL1761573,0.6353014488238043,0.14925373134328357,0.3220338983050847
Fc1ccc(Nc2nccc(-c3ccnc(NC4CC4)c3)n2)cc1,MARS_9464,0.91,0.8,0.65,-8.78433025167915,-10.067373282442,321.3590000000001,3.9956000000000014,2.167852584209797,0.7436255598199399,62.730000000000004,5,2,5,True,CHEMBL256518,0.7172137710168134,CHEMBL203839,0.7740756977933655,0.203125,0.41935483870967744
Fc1ccnc(Nc2cc(-c3ncccc3F)ccn2)n1,MARS_9465,0.57,0.71,0.6425,-8.53065496440827,-7.28373571768634,285.257,2.955400000000001,2.5018582484271263,0.7494851476995917,63.59,5,1,3,True,CHEMBL256518,0.7075030324033963,CHEMBL571619,0.7075471698113207,0.2,0.2542372881355932
Fc1ccc(Nc2ncc(Nc3nccc(F)n3)cn2)cc1,MARS_9466,0.75,0.64,0.65,-7.21449055488856,-7.65165713905962,300.27200000000005,3.032,2.335623597571372,0.7213143236359322,75.62,6,2,4,True,CHEMBL1802358,0.7114194950677144,CHEMBL440566,0.7201632653061225,0.140625,0.15517241379310345
CNc1nccc(-c2ccnc(NC3CC3)c2)n1,MARS_9467,0.69,0.65,0.65,-8.1088336767533,-6.0518125341589,241.29799999999997,2.1545999999999994,2.326054479246354,0.8584317811284914,62.730000000000004,5,2,4,True,CHEMBL2391100,0.6527175725241747,CHEMBL4754904,0.6029810298102981,0.22388059701492538,0.19672131147540983
Fc1ccnc(Nc2cnc(F)c(-c3ccnc(NC4CCC4)c3)n2)n1,MARS_9468,0.58,0.66,0.639704,-8.08693708394755,-9.5713018370275,355.3520000000001,3.314800000000001,2.9397217971559684,0.6788177343147591,88.51,7,2,5,True,CHEMBL2391100,0.6502857142857144,CHEMBL507249,0.7199239877210935,0.18181818181818182,0.2571428571428571
Fc1cnccc1-c1ccnc(Nc2ncc(F)c(F)n2)c1,MARS_9469,0.63,0.56,0.64,-8.36794588762603,-7.58228078756942,303.247,3.094500000000001,2.6818552253186247,0.7532738173291174,63.59,5,1,3,True,CHEMBL253272,0.6994122586062133,CHEMBL571619,0.7206306153585353,0.2028985507246377,0.22580645161290322
Fc1ccnc(Nc2cccc(-c3ccncc3F)c2)n1,MARS_9470,0.7,0.65,0.65,-7.93708147645939,-8.03234090266788,284.269,3.5604000000000013,2.310039080709597,0.7470760036512386,50.7,4,1,3,True,13896,0.6937965260545906,CHEMBL1288160,0.5815128548075494,0.3770491803278688,0.2054794520547945
Fc1ccnc(Nc2ccnc(Nc3ccccc3)n2)n1,MARS_9471,0.8,0.57,0.6425,-8.4450413254212,-8.01816474326048,282.28200000000004,2.8929,2.281806399588497,0.7165566511970819,75.62,6,2,4,True,13884,0.8191352345906164,CHEMBL485323,0.5855438596491228,0.4,0.2054794520547945
Fc1[nH]nc(-c2ccnc(Nc3ncccn3)c2)c1F,MARS_9472,0.68,0.61,0.65,-8.26092747113426,-7.85380934078169,274.23400000000004,2.2835,2.8556428510943554,0.76560392056935,79.38000000000001,5,2,3,True,CHEMBL253272,0.7511386409182,51238049,0.6644700713893466,0.23076923076923078,0.07692307692307693
CNc1cc(-c2cc(Nc3nccc(F)n3)ccc2F)ccn1,MARS_9473,0.69,0.7,0.65,-7.80948932571707,-7.53401712961471,313.31100000000004,3.602100000000001,2.462187325421386,0.7206062875088578,62.730000000000004,5,2,4,True,13896,0.7401587558723473,CHEMBL3220488,0.5359371100573995,0.36507936507936506,0.2073170731707317
CN1CCC(Nc2cc(-c3cnc(F)c(-c4c[nH]nc4F)c3)ccn2)CC1,MARS_9474,0.66,0.6,0.64744,-8.76131203879772,-8.60271084182155,370.4070000000001,3.3180000000000014,3.0443460801812154,0.6897589861751244,69.73,5,2,4,True,CHEMBL4446123,0.6692595793719389,CHEMBL3947385,0.6782757261138126,0.2692307692307692,0.08888888888888889
Fc1cccc(-c2ccnc(NC3CC3)c2)n1,MARS_9475,0.5,0.61,0.625,-7.7764931041485,-6.33653286764522,229.25799999999998,2.857,2.2562982929865516,0.8222375182213675,37.81,3,1,3,True,50855578,0.6759615384615385,CHEMBL248643,0.6515291936978684,0.12727272727272726,0.14754098360655737
Fc1nc(-c2ccnc(NC3CCC3)c2)c[nH]1,MARS_9476,0.56,0.71,0.64,-8.08104834358087,-7.49120745044309,232.26199999999997,2.5751999999999997,2.8505610873350626,0.8547241639367047,53.6,3,2,3,True,CHEMBL1630460,0.7398477157360406,CHEMBL507249,0.6107992073976222,0.10526315789473684,0.3559322033898305
Fc1ccc(-c2ccnc(Nc3nccc(F)n3)c2)cc1,MARS_9477,0.68,0.77,0.65,-8.9950468958212,-7.7734319398727,284.269,3.5604000000000005,2.221948034051337,0.7470760036512386,50.7,4,1,3,True,CHEMBL1630460,0.7185241536705972,CHEMBL383177,0.6437860082304527,0.13725490196078433,0.16666666666666666
Fc1cc(F)c(-c2cnc(Nc3ccnc(NC4CC4)n3)nc2)c(F)c1,MARS_9478,0.73,0.62,0.65,-6.60209485163648,-7.269004961374,358.32700000000017,3.668800000000001,2.6044178470520176,0.7248396828134915,75.62,6,2,5,True,CHEMBL405384,0.5522584033613445,50659435,0.6208173522020897,0.14666666666666667,0.1686746987951807
Fc1ccnc(Nc2cccc(-c3ccncc3)c2)n1,MARS_9479,0.68,0.59,0.6475,-7.7283698161968,-7.21061403368382,266.279,3.4213000000000013,2.1424829401111243,0.7378695562648271,50.7,4,1,3,True,CHEMBL256518,0.7172413793103448,CHEMBL571619,0.7631531693302209,0.25,0.3584905660377358
Fc1ccc(Nc2cc(-c3ccncn3)ccn2)cc1,MARS_9480,0.67,0.82,0.65,-8.44365086734057,-8.87361477659943,266.27900000000005,3.4213000000000013,2.0500798110368095,0.7887769354569395,50.7,4,1,3,True,CHEMBL253272,0.7442564559216385,CHEMBL3099976,0.6947232113952735,0.2153846153846154,0.32786885245901637
Fc1ccc(Nc2ccnc(Nc3ncc(F)cn3)n2)cc1,MARS_9481,0.71,0.57,0.6425,-7.99684036260737,-7.83206523174223,300.272,3.032,2.298520232186757,0.7710795178742175,75.62,6,2,4,True,CHEMBL3661033,0.6093168626283674,CHEMBL2425655,0.6157946416047131,0.23809523809523808,0.15714285714285714
Fc1ccnc(Nc2cccc(-c3ccncc3)c2)n1,MARS_9482,0.68,0.59,0.6475,-7.7283698161968,-7.21061403368382,266.279,3.4213000000000013,2.1424829401111243,0.7378695562648271,50.7,4,1,3,True,CHEMBL256518,0.7172413793103448,CHEMBL571619,0.7631531693302209,0.25,0.3584905660377358
CNc1cc(-c2ccnc(Nc3ccccc3)n2)ccn1,MARS_9483,0.89,0.74,0.65,-8.83822007137243,-9.30887537109797,277.331,3.323900000000001,2.0596247618713743,0.7656092430944811,62.730000000000004,5,2,4,True,CHEMBL256518,0.7844215755855216,CHEMBL203289,0.7263824016875093,0.3148148148148148,0.3617021276595745
Fc1n[nH]c(-c2ccnc(NC3CC3)c2)c1F,MARS_9484,0.63,0.57,0.6425,-7.8688681031882,-7.83849733388894,236.22499999999997,2.3242000000000003,2.8200694664559407,0.8594456502475715,53.6,3,2,3,True,CHEMBL3410087,0.6355000931272118,CHEMBL3099976,0.5525310410697231,0.27419354838709675,0.2028985507246377
Fc1ccnc(Nc2cc(-c3ccncc3)ccn2)n1,MARS_9485,0.68,0.72,0.65,-8.3106050484061,-8.74545769165437,267.267,2.816300000000001,2.377872249107213,0.7391506581562259,63.59,5,1,3,True,CHEMBL1630460,0.7462804999008134,51238049,0.6344717182497333,0.13725490196078433,0.08196721311475409
Fc1ccnc(Nc2cc(F)c(F)c(-c3ccncc3)c2)n1,MARS_9486,0.68,0.63,0.65,-7.72308555665864,-8.16050583148015,302.25899999999996,3.6995000000000022,2.45976951103291,0.749519659796315,50.7,4,1,3,True,CHEMBL2048685,0.6500451943356433,CHEMBL1288160,0.576934264107039,0.21739130434782608,0.16216216216216217
Fc1ccnc(Nc2ccnc(-c3ccnc(NC4CC4)c3)c2)n1,MARS_9487,0.74,0.77,0.65,-7.96768989199419,-8.81235160882345,322.3470000000001,3.390600000000001,2.5712543424515566,0.7013505670168952,75.62,6,2,5,True,CHEMBL2391101,0.6316970546984573,CHEMBL203289,0.74387078165561,0.1875,0.32075471698113206
Fc1ccc(Nc2nccc(-c3ccncc3)n2)cc1,MARS_9488,0.85,0.77,0.65,-8.07040908292328,-8.61069526861468,266.27900000000005,3.4213000000000013,1.896894413383615,0.7887769354569395,50.7,4,1,3,True,CHEMBL1630484,0.7309826382674065,CHEMBL1771656,0.6702302631578947,0.2,0.3888888888888889
Fc1[nH]nc(-c2ccnc(NC3CC(c4ccncc4)C3)c2)c1F,MARS_9489,0.52,0.52,0.61,-8.13975079363996,-7.6712049066029,327.3380000000001,3.503000000000002,2.9445137404448687,0.7695088187891425,66.49000000000001,4,2,4,True,CHEMBL4286578,0.6333288282200298,CHEMBL3393595,0.6899320568252008,0.11363636363636363,0.13333333333333333
c1cc(-c2cnc(Nc3ccnc(NC4CCC4)n3)nc2)ccn1,MARS_9490,0.61,0.63,0.65,-7.69305635723107,-6.92689693609438,319.372,3.036600000000001,2.438078524466725,0.7468596838320958,88.51,7,2,5,True,13924,0.6379964583860359,CHEMBL1771661,0.7094693638229258,0.19736842105263158,0.1527777777777778
Fc1ccnc(Nc2cc(F)c(F)c(-c3ccncc3)c2)n1,MARS_9491,0.68,0.63,0.65,-7.72308555665864,-8.16050583148015,302.25899999999996,3.6995000000000022,2.45976951103291,0.749519659796315,50.7,4,1,3,True,CHEMBL2048685,0.6500451943356433,CHEMBL1288160,0.576934264107039,0.21739130434782608,0.16216216216216217
CNc1nccc(-c2ccnc(NC3CCC3)c2)n1,MARS_9492,0.69,0.65,0.65,-7.97120930428872,-8.59687278030294,255.32499999999996,2.5447000000000006,2.3261171952727686,0.8787106128817931,62.730000000000004,5,2,4,True,CHEMBL3410099,0.7183271832718328,CHEMBL507249,0.6806790622473726,0.3103448275862069,0.3793103448275862
Fc1ccnc(Nc2ccnc(Nc3ccccc3)n2)n1,MARS_9493,0.8,0.57,0.6425,-8.4450413254212,-8.01816474326048,282.28200000000004,2.8929,2.281806399588497,0.7165566511970819,75.62,6,2,4,True,13884,0.8191352345906164,CHEMBL485323,0.5855438596491228,0.4,0.2054794520547945
Fc1cc(-c2ccnc(NC3CC3)c2)cc(-c2c(F)cncc2F)c1,MARS_9494,0.56,0.65,0.64,-8.94678682947287,-8.00037868566146,341.336,4.802200000000003,2.553425884063966,0.7404692067293904,37.81,3,1,4,True,50230868,0.6386412542268676,CHEMBL571619,0.6737902610288505,0.14285714285714285,0.1323529411764706
Fc1ccc(-c2ccnc(Nc3ncccn3)n2)cc1,MARS_9495,0.73,0.55,0.6375,-8.95484269016624,-8.32286271177254,267.26700000000005,2.8163,2.048685808429248,0.7901464236209735,63.59,5,1,3,True,CHEMBL256518,0.7618437900128041,51238049,0.6476600322754169,0.20754716981132076,0.10526315789473684
Fc1ccnc(Nc2cc(-c3cnc(NC4CC4)nc3F)ccn2)n1,MARS_9496,0.62,0.72,0.647452,-8.18735284882704,-8.09688376345611,341.325,2.9247000000000005,2.846722390022796,0.689808702946021,88.51,7,2,5,True,CHEMBL3410097,0.652636178269735,CHEMBL1822309,0.5178053590070757,0.2535211267605634,0.10416666666666667
Fc1ccnc(Nc2cccc(-c3ccncc3F)c2)n1,MARS_9497,0.7,0.65,0.65,-7.93708147645939,-8.03234090266788,284.269,3.5604000000000013,2.310039080709597,0.7470760036512386,50.7,4,1,3,True,13896,0.6937965260545906,CHEMBL1288160,0.5815128548075494,0.3770491803278688,0.2054794520547945
